Zip Code,Place Name,County,State,State Abbreviation,Latitude,Longitude
76950,Sonora,Sutton,Texas,TX,30.5558,-100.6307
76951,Sterling City,Sterling,Texas,TX,31.8351,-101.0017
76953,Tennyson,Coke,Texas,TX,31.7397,-100.2884
76955,Vancourt,Tom Green,Texas,TX,31.3132,-100.1328
76957,Wall,Tom Green,Texas,TX,31.3741,-100.3076
76958,Water Valley,Tom Green,Texas,TX,31.6453,-100.716
77001,Houston,Harris,Texas,TX,29.8131,-95.3098
77002,Houston,Harris,Texas,TX,29.7594,-95.3594
77003,Houston,Harris,Texas,TX,29.7489,-95.3391
77004,Houston,Harris,Texas,TX,29.7247,-95.3625
77005,Houston,Harris,Texas,TX,29.7179,-95.4263
77006,Houston,Harris,Texas,TX,29.7409,-95.3923
77007,Houston,Harris,Texas,TX,29.7736,-95.4034
77008,Houston,Harris,Texas,TX,29.7991,-95.4118
77009,Houston,Harris,Texas,TX,29.7936,-95.3675
77010,Houston,Harris,Texas,TX,29.7543,-95.3609
77011,Houston,Harris,Texas,TX,29.742,-95.3073
77012,Houston,Harris,Texas,TX,29.7149,-95.2819
77013,Houston,Harris,Texas,TX,29.7842,-95.2301
77014,Houston,Harris,Texas,TX,29.9796,-95.4625
77015,Houston,Harris,Texas,TX,29.7853,-95.1852
77016,Houston,Harris,Texas,TX,29.8579,-95.3032
77017,Houston,Harris,Texas,TX,29.6863,-95.2555
77018,Houston,Harris,Texas,TX,29.8272,-95.4266
77019,Houston,Harris,Texas,TX,29.7517,-95.4054
77020,Houston,Harris,Texas,TX,29.7758,-95.3121
77021,Houston,Harris,Texas,TX,29.6954,-95.3562
77022,Houston,Harris,Texas,TX,29.8299,-95.3769
77023,Houston,Harris,Texas,TX,29.7242,-95.3178
77024,Houston,Harris,Texas,TX,29.7696,-95.5201
77025,Houston,Harris,Texas,TX,29.6889,-95.4341
77026,Houston,Harris,Texas,TX,29.7972,-95.3288
77027,Houston,Harris,Texas,TX,29.7396,-95.446
77028,Houston,Harris,Texas,TX,29.8297,-95.2879
77029,Houston,Harris,Texas,TX,29.763,-95.2567
77030,Houston,Harris,Texas,TX,29.7041,-95.401
77031,Houston,Harris,Texas,TX,29.6581,-95.5413
77032,Houston,Harris,Texas,TX,29.9368,-95.3299
77033,Houston,Harris,Texas,TX,29.6686,-95.3382
77034,Houston,Harris,Texas,TX,29.6364,-95.2216
77035,Houston,Harris,Texas,TX,29.6518,-95.4854
77036,Houston,Harris,Texas,TX,29.6984,-95.5405
77037,Houston,Harris,Texas,TX,29.8892,-95.3935
77038,Houston,Harris,Texas,TX,29.9196,-95.4386
77039,Houston,Harris,Texas,TX,29.9067,-95.3334
77040,Houston,Harris,Texas,TX,29.8744,-95.5278
77041,Houston,Harris,Texas,TX,29.8602,-95.5817
77042,Houston,Harris,Texas,TX,29.7404,-95.5589
77043,Houston,Harris,Texas,TX,29.8052,-95.5607
77044,Houston,Harris,Texas,TX,29.8635,-95.1976
77045,Houston,Harris,Texas,TX,29.6297,-95.4382
77046,Houston,Harris,Texas,TX,29.733,-95.4306
77047,Houston,Harris,Texas,TX,29.6254,-95.375
77048,Houston,Harris,Texas,TX,29.6321,-95.3416
77049,Houston,Harris,Texas,TX,29.8235,-95.1848
77050,Houston,Harris,Texas,TX,29.9015,-95.2848
77051,Houston,Harris,Texas,TX,29.6579,-95.3688
77052,Houston,Harris,Texas,TX,29.7633,-95.3633
77053,Houston,Harris,Texas,TX,29.5962,-95.4587
77054,Houston,Harris,Texas,TX,29.6852,-95.4017
77055,Houston,Harris,Texas,TX,29.7971,-95.4958
77056,Houston,Harris,Texas,TX,29.7446,-95.4683
77057,Houston,Harris,Texas,TX,29.7422,-95.4903
77058,Houston,Harris,Texas,TX,29.5716,-95.0998
77059,Houston,Harris,Texas,TX,29.5975,-95.1134
77060,Houston,Harris,Texas,TX,29.9335,-95.3981
77061,Houston,Harris,Texas,TX,29.6652,-95.279
77062,Houston,Harris,Texas,TX,29.5721,-95.1303
77063,Houston,Harris,Texas,TX,29.7348,-95.522
77064,Houston,Harris,Texas,TX,29.919,-95.5569
77065,Houston,Harris,Texas,TX,29.9319,-95.6106
77066,Houston,Harris,Texas,TX,29.961,-95.4947
77067,Houston,Harris,Texas,TX,29.9547,-95.4522
77068,Houston,Harris,Texas,TX,30.0069,-95.4897
77069,Houston,Harris,Texas,TX,29.9863,-95.5208
77070,Houston,Harris,Texas,TX,29.9781,-95.5803
77071,Houston,Harris,Texas,TX,29.6518,-95.5176
77072,Houston,Harris,Texas,TX,29.699,-95.5862
77073,Houston,Harris,Texas,TX,30.0198,-95.4087
77074,Houston,Harris,Texas,TX,29.6896,-95.5106
77075,Houston,Harris,Texas,TX,29.6223,-95.26
77076,Houston,Harris,Texas,TX,29.858,-95.3834
77077,Houston,Harris,Texas,TX,29.7477,-95.603
77078,Houston,Harris,Texas,TX,29.8497,-95.2582
77079,Houston,Harris,Texas,TX,29.7738,-95.598
77080,Houston,Harris,Texas,TX,29.8159,-95.523
77081,Houston,Harris,Texas,TX,29.7119,-95.4845
77082,Houston,Harris,Texas,TX,29.7223,-95.6285
77083,Houston,Harris,Texas,TX,29.6947,-95.6511
77084,Houston,Harris,Texas,TX,29.844,-95.6623
77085,Houston,Harris,Texas,TX,29.6218,-95.4819
77086,Houston,Harris,Texas,TX,29.9227,-95.4939
77087,Houston,Harris,Texas,TX,29.6876,-95.3011
77088,Houston,Harris,Texas,TX,29.8817,-95.4539
77089,Houston,Harris,Texas,TX,29.594,-95.2218
77090,Houston,Harris,Texas,TX,30.0167,-95.447
77091,Houston,Harris,Texas,TX,29.8534,-95.4435
77092,Houston,Harris,Texas,TX,29.8324,-95.472
77093,Houston,Harris,Texas,TX,29.8617,-95.3403
77094,Houston,Harris,Texas,TX,29.7705,-95.7107
77095,Houston,Harris,Texas,TX,29.8941,-95.6481
77096,Houston,Harris,Texas,TX,29.6722,-95.4861
77098,Houston,Harris,Texas,TX,29.735,-95.4118
77099,Houston,Harris,Texas,TX,29.6709,-95.5866
77201,Houston,Harris,Texas,TX,29.834,-95.4342
77202,Houston,Harris,Texas,TX,29.834,-95.4342
77203,Houston,Harris,Texas,TX,29.7633,-95.3633
77204,Houston,Harris,Texas,TX,29.834,-95.4342
77205,Houston,Harris,Texas,TX,29.834,-95.4342
77206,Houston,Harris,Texas,TX,29.834,-95.4342
77207,Houston,Harris,Texas,TX,29.834,-95.4342
77208,Houston,Harris,Texas,TX,29.7633,-95.3633
77209,Houston,Harris,Texas,TX,29.7633,-95.3633
77210,Houston,Harris,Texas,TX,29.7633,-95.3633
77212,Houston,Harris,Texas,TX,29.7633,-95.3633
77213,Houston,Harris,Texas,TX,29.834,-95.4342
77215,Houston,Harris,Texas,TX,29.834,-95.4342
77216,Houston,Harris,Texas,TX,29.834,-95.4342
77217,Houston,Harris,Texas,TX,29.834,-95.4342
77218,Houston,Harris,Texas,TX,29.834,-95.4342
77219,Houston,Harris,Texas,TX,29.834,-95.4342
77220,Houston,Harris,Texas,TX,29.834,-95.4342
77221,Houston,Harris,Texas,TX,29.834,-95.4342
77222,Houston,Harris,Texas,TX,29.834,-95.4342
77223,Houston,Harris,Texas,TX,29.834,-95.4342
77224,Houston,Harris,Texas,TX,29.834,-95.4342
77225,Houston,Harris,Texas,TX,29.834,-95.4342
77226,Houston,Harris,Texas,TX,29.834,-95.4342
77227,Houston,Harris,Texas,TX,29.834,-95.4342
77228,Houston,Harris,Texas,TX,29.834,-95.4342
77229,Houston,Harris,Texas,TX,29.834,-95.4342
77230,Houston,Harris,Texas,TX,29.834,-95.4342
77231,Houston,Harris,Texas,TX,29.834,-95.4342
77233,Houston,Harris,Texas,TX,29.834,-95.4342
77234,Houston,Harris,Texas,TX,29.834,-95.4342
77235,Houston,Harris,Texas,TX,29.834,-95.4342
77236,Houston,Harris,Texas,TX,29.834,-95.4342
77237,Houston,Harris,Texas,TX,29.834,-95.4342
77238,Houston,Harris,Texas,TX,29.834,-95.4342
77240,Houston,Harris,Texas,TX,29.834,-95.4342
77241,Houston,Harris,Texas,TX,29.834,-95.4342
77242,Houston,Harris,Texas,TX,29.834,-95.4342
77243,Houston,Harris,Texas,TX,29.834,-95.4342
77244,Houston,Harris,Texas,TX,29.834,-95.4342
77245,Houston,Harris,Texas,TX,29.834,-95.4342
77248,Houston,Harris,Texas,TX,29.834,-95.4342
77249,Houston,Harris,Texas,TX,29.834,-95.4342
77251,Houston,Harris,Texas,TX,29.834,-95.4342
77252,Houston,Harris,Texas,TX,29.7633,-95.3633
77253,Houston,Harris,Texas,TX,29.7633,-95.3633
77254,Houston,Harris,Texas,TX,29.834,-95.4342
77255,Houston,Harris,Texas,TX,29.834,-95.4342
77256,Houston,Harris,Texas,TX,29.834,-95.4342
77257,Houston,Harris,Texas,TX,29.834,-95.4342
77258,Houston,Harris,Texas,TX,29.834,-95.4342
77259,Houston,Harris,Texas,TX,29.834,-95.4342
77261,Houston,Harris,Texas,TX,29.834,-95.4342
77262,Houston,Harris,Texas,TX,29.834,-95.4342
77263,Houston,Harris,Texas,TX,29.834,-95.4342
77265,Houston,Harris,Texas,TX,29.834,-95.4342
77266,Houston,Harris,Texas,TX,29.834,-95.4342
77267,Houston,Harris,Texas,TX,29.834,-95.4342
77268,Houston,Harris,Texas,TX,29.834,-95.4342
77269,Houston,Harris,Texas,TX,29.834,-95.4342
77270,Houston,Harris,Texas,TX,29.834,-95.4342
77271,Houston,Harris,Texas,TX,29.834,-95.4342
77272,Houston,Harris,Texas,TX,29.834,-95.4342
77273,Houston,Harris,Texas,TX,29.834,-95.4342
77274,Houston,Harris,Texas,TX,29.834,-95.4342
77275,Houston,Harris,Texas,TX,29.834,-95.4342
77277,Houston,Harris,Texas,TX,29.834,-95.4342
77279,Houston,Harris,Texas,TX,29.834,-95.4342
77280,Houston,Harris,Texas,TX,29.834,-95.4342
77282,Houston,Harris,Texas,TX,29.834,-95.4342
77284,Houston,Harris,Texas,TX,29.834,-95.4342
77287,Houston,Harris,Texas,TX,29.834,-95.4342
77288,Houston,Harris,Texas,TX,29.834,-95.4342
77289,Houston,Harris,Texas,TX,29.834,-95.4342
77290,Houston,Harris,Texas,TX,29.834,-95.4342
77291,Houston,Harris,Texas,TX,29.834,-95.4342
77292,Houston,Harris,Texas,TX,29.7443,-95.3326
77293,Houston,Harris,Texas,TX,29.834,-95.4342
77297,Houston,Harris,Texas,TX,29.7633,-95.3633
77299,Houston,Harris,Texas,TX,29.834,-95.4342
77301,Conroe,Montgomery,Texas,TX,30.3125,-95.4527
77302,Conroe,Montgomery,Texas,TX,30.2238,-95.3577
77303,Conroe,Montgomery,Texas,TX,30.3814,-95.3749
77304,Conroe,Montgomery,Texas,TX,30.3217,-95.5285
77305,Conroe,Montgomery,Texas,TX,30.2906,-95.3832
77306,Conroe,Montgomery,Texas,TX,30.2277,-95.2851
77315,North Houston,Harris,Texas,TX,29.834,-95.4342
77316,Montgomery,Montgomery,Texas,TX,30.3587,-95.6857
77318,Willis,Montgomery,Texas,TX,30.4416,-95.5394
77320,Huntsville,Walker,Texas,TX,30.847,-95.597
77325,Kingwood,Harris,Texas,TX,30.0569,-95.1835
77326,Ace,Polk,Texas,TX,30.5209,-94.8221
77327,Cleveland,Liberty,Texas,TX,30.33,-95.0202
77328,Cleveland,Liberty,Texas,TX,30.3963,-95.194
77331,Coldspring,San Jacinto,Texas,TX,30.6027,-95.1086
77332,Dallardsville,Polk,Texas,TX,30.6285,-94.6319
77333,Dobbin,Montgomery,Texas,TX,30.3365,-95.7723
77334,Dodge,Walker,Texas,TX,30.772,-95.3838
77335,Goodrich,Polk,Texas,TX,30.6079,-94.9592
77336,Huffman,Harris,Texas,TX,30.0565,-95.1051
77337,Hufsmith,Harris,Texas,TX,30.1222,-95.5966
77338,Humble,Harris,Texas,TX,30.0041,-95.2825
77339,Kingwood,Harris,Texas,TX,30.0569,-95.1835
77340,Huntsville,Walker,Texas,TX,30.6448,-95.5798
77341,Huntsville,Walker,Texas,TX,30.7142,-95.5508
77342,Huntsville,Walker,Texas,TX,30.7813,-95.5953
77343,Huntsville,Walker,Texas,TX,30.7235,-95.5508
77344,Huntsville,Walker,Texas,TX,30.7235,-95.5508
77345,Kingwood,Harris,Texas,TX,30.0336,-95.261
77346,Humble,Harris,Texas,TX,30.0042,-95.1728
77347,Humble,Harris,Texas,TX,29.9988,-95.2622
77348,Huntsville,Walker,Texas,TX,30.7235,-95.5508
77349,Huntsville,Walker,Texas,TX,30.7235,-95.5508
77350,Leggett,Polk,Texas,TX,30.8568,-94.8561
77351,Livingston,Polk,Texas,TX,30.6829,-94.8976
77353,Magnolia,Montgomery,Texas,TX,30.2094,-95.7508
77354,Magnolia,Montgomery,Texas,TX,30.2333,-95.5502
77355,Magnolia,Montgomery,Texas,TX,30.1598,-95.7402
77356,Montgomery,Montgomery,Texas,TX,30.4411,-95.7097
77357,New Caney,Montgomery,Texas,TX,30.1579,-95.198
77358,New Waverly,Walker,Texas,TX,30.5354,-95.4532
77359,Oakhurst,San Jacinto,Texas,TX,30.7126,-95.3095
77360,Onalaska,Polk,Texas,TX,30.8225,-95.1056
77362,Pinehurst,Montgomery,Texas,TX,30.1581,-95.6814
77363,Plantersville,Grimes,Texas,TX,30.2969,-95.8498
77364,Pointblank,San Jacinto,Texas,TX,30.7593,-95.2295
77365,Porter,Montgomery,Texas,TX,30.1237,-95.2686
77367,Riverside,Walker,Texas,TX,30.8476,-95.3904
77368,Romayor,Liberty,Texas,TX,30.4359,-94.8222
77369,Rye,Liberty,Texas,TX,30.4596,-94.7436
77371,Shepherd,San Jacinto,Texas,TX,30.498,-94.9966
77372,Splendora,Montgomery,Texas,TX,30.2326,-95.1993
77373,Spring,Harris,Texas,TX,30.0532,-95.3773
77374,Thicket,Hardin,Texas,TX,30.3765,-94.6361
77375,Tomball,Harris,Texas,TX,30.0739,-95.6201
77376,Votaw,Hardin,Texas,TX,30.4334,-94.6804
77377,Tomball,Harris,Texas,TX,30.0615,-95.6821
77378,Willis,Montgomery,Texas,TX,30.4441,-95.4506
77379,Spring,Harris,Texas,TX,30.0377,-95.5326
77380,Spring,Montgomery,Texas,TX,30.1441,-95.4703
77381,Spring,Montgomery,Texas,TX,30.1716,-95.4985
77382,Spring,Harris,Texas,TX,30.2106,-95.5257
77383,Spring,Harris,Texas,TX,30.0799,-95.4172
77384,Conroe,Montgomery,Texas,TX,30.2257,-95.4924
77385,Conroe,Montgomery,Texas,TX,30.1877,-95.4288
77386,Spring,Montgomery,Texas,TX,30.1288,-95.4239
77387,Spring,Montgomery,Texas,TX,30.1199,-95.4247
77388,Spring,Harris,Texas,TX,30.0505,-95.4695
77389,Spring,Harris,Texas,TX,30.1044,-95.5066
77391,Spring,Harris,Texas,TX,30.0799,-95.4172
77393,Spring,Montgomery,Texas,TX,30.329,-95.4635
77396,Humble,Harris,Texas,TX,29.9507,-95.2622
77399,Livingston,Polk,Texas,TX,30.8179,-94.8691
77401,Bellaire,Harris,Texas,TX,29.7023,-95.4611
77402,Bellaire,Harris,Texas,TX,29.834,-95.4342
77404,Bay City,Matagorda,Texas,TX,28.9828,-95.9694
77406,Richmond,Fort Bend,Texas,TX,29.6436,-95.798
77407,Richmond,Fort Bend,Texas,TX,29.6625,-95.7272
77410,Cypress,Harris,Texas,TX,29.9691,-95.6972
77411,Alief,Harris,Texas,TX,29.7111,-95.5963
77412,Altair,Colorado,Texas,TX,29.6047,-96.5249
77413,Barker,Harris,Texas,TX,29.7844,-95.6849
77414,Bay City,Matagorda,Texas,TX,28.8636,-95.9173
77415,Cedar Lane,Matagorda,Texas,TX,28.9235,-95.7247
77417,Beasley,Fort Bend,Texas,TX,29.479,-95.9681
77418,Bellville,Austin,Texas,TX,29.9658,-96.2531
77419,Blessing,Matagorda,Texas,TX,28.8649,-96.218
77420,Boling,Wharton,Texas,TX,29.2529,-95.974
77422,Brazoria,Brazoria,Texas,TX,29.0236,-95.5867
77423,Brookshire,Waller,Texas,TX,29.8072,-95.9755
77426,Chappell Hill,Washington,Texas,TX,30.1833,-96.2347
77428,Collegeport,Matagorda,Texas,TX,28.7253,-96.175
77429,Cypress,Harris,Texas,TX,29.9766,-95.6358
77430,Damon,Brazoria,Texas,TX,29.3014,-95.7036
77431,Danciger,Brazoria,Texas,TX,29.1737,-95.8207
77432,Danevang,Wharton,Texas,TX,29.067,-96.1976
77433,Cypress,Harris,Texas,TX,29.8836,-95.7025
77434,Eagle Lake,Colorado,Texas,TX,29.5842,-96.3354
77435,East Bernard,Wharton,Texas,TX,29.4705,-96.1211
77436,Egypt,Wharton,Texas,TX,29.405,-96.2369
77437,El Campo,Wharton,Texas,TX,29.2008,-96.2743
77440,Elmaton,Matagorda,Texas,TX,28.876,-96.1434
77441,Fulshear,Fort Bend,Texas,TX,29.7217,-95.8977
77442,Garwood,Colorado,Texas,TX,29.476,-96.4919
77443,Glen Flora,Wharton,Texas,TX,29.3475,-96.1933
77444,Guy,Fort Bend,Texas,TX,29.3327,-95.7702
77445,Hempstead,Waller,Texas,TX,30.092,-96.0716
77446,Prairie View,Waller,Texas,TX,30.0836,-95.9866
77447,Hockley,Harris,Texas,TX,30.0729,-95.8104
77448,Hungerford,Wharton,Texas,TX,29.4137,-96.0929
77449,Katy,Harris,Texas,TX,29.8323,-95.736
77450,Katy,Harris,Texas,TX,29.745,-95.7326
77451,Kendleton,Fort Bend,Texas,TX,29.447,-96.0036
77452,Kenney,Austin,Texas,TX,30.0477,-96.3269
77453,Lane City,Wharton,Texas,TX,29.2161,-96.0263
77454,Lissie,Wharton,Texas,TX,29.5353,-96.2303
77455,Louise,Wharton,Texas,TX,29.1114,-96.4033
77456,Markham,Matagorda,Texas,TX,28.9547,-96.0928
77457,Matagorda,Matagorda,Texas,TX,28.6908,-95.9675
77458,Midfield,Matagorda,Texas,TX,28.9362,-96.2265
77459,Missouri City,Fort Bend,Texas,TX,29.5704,-95.5423
77460,Nada,Colorado,Texas,TX,29.405,-96.3864
77461,Needville,Fort Bend,Texas,TX,29.4117,-95.8273
77463,Old Ocean,Brazoria,Texas,TX,29.08,-95.7497
77464,Orchard,Fort Bend,Texas,TX,29.5948,-95.9727
77465,Palacios,Matagorda,Texas,TX,28.715,-96.2154
77466,Pattison,Waller,Texas,TX,29.8173,-96.0073
77467,Pierce,Wharton,Texas,TX,29.2052,-96.1369
77468,Pledger,Matagorda,Texas,TX,29.1825,-95.9086
77469,Richmond,Fort Bend,Texas,TX,29.5511,-95.7329
77470,Rock Island,Colorado,Texas,TX,29.5311,-96.5752
77471,Rosenberg,Fort Bend,Texas,TX,29.5497,-95.7982
77473,San Felipe,Austin,Texas,TX,29.8019,-96.1014
77474,Sealy,Austin,Texas,TX,29.7826,-96.1592
77475,Sheridan,Colorado,Texas,TX,29.4936,-96.6711
77476,Simonton,Fort Bend,Texas,TX,29.6794,-95.9772
77477,Stafford,Fort Bend,Texas,TX,29.6228,-95.5678
77478,Sugar Land,Fort Bend,Texas,TX,29.6196,-95.607
77479,Sugar Land,Fort Bend,Texas,TX,29.5785,-95.6066
77480,Sweeny,Brazoria,Texas,TX,29.0415,-95.7004
77481,Thompsons,Fort Bend,Texas,TX,29.4683,-95.5776
77482,Van Vleck,Matagorda,Texas,TX,29.016,-95.8905
77483,Wadsworth,Matagorda,Texas,TX,28.8259,-95.9046
77484,Waller,Waller,Texas,TX,30.071,-95.9253
77485,Wallis,Austin,Texas,TX,29.6397,-96.0456
77486,West Columbia,Brazoria,Texas,TX,29.1408,-95.6694
77487,Sugar Land,Fort Bend,Texas,TX,29.6197,-95.6349
77488,Wharton,Wharton,Texas,TX,29.3205,-96.0858
77489,Missouri City,Fort Bend,Texas,TX,29.5962,-95.5115
77491,Katy,Harris,Texas,TX,29.7858,-95.8244
77492,Katy,Harris,Texas,TX,29.7858,-95.8244
77493,Katy,Harris,Texas,TX,29.8678,-95.8298
77494,Katy,Harris,Texas,TX,29.7404,-95.8304
77496,Sugar Land,Fort Bend,Texas,TX,29.5255,-95.7565
77497,Stafford,Fort Bend,Texas,TX,29.6161,-95.5577
77498,Sugar Land,Fort Bend,Texas,TX,29.6396,-95.65
77501,Pasadena,Harris,Texas,TX,29.6911,-95.2091
77502,Pasadena,Harris,Texas,TX,29.6789,-95.1982
77503,Pasadena,Harris,Texas,TX,29.6877,-95.1572
77504,Pasadena,Harris,Texas,TX,29.6501,-95.1885
77505,Pasadena,Harris,Texas,TX,29.6518,-95.1464
77506,Pasadena,Harris,Texas,TX,29.7009,-95.1989
77507,Pasadena,Harris,Texas,TX,29.6224,-95.0545
77508,Pasadena,Harris,Texas,TX,29.5699,-95.1066
77510,Santa Fe,Galveston,Texas,TX,29.4032,-95.0734
77511,Alvin,Brazoria,Texas,TX,29.412,-95.2515
77512,Alvin,Brazoria,Texas,TX,29.4238,-95.2441
77514,Anahuac,Chambers,Texas,TX,29.662,-94.593
77515,Angleton,Brazoria,Texas,TX,29.181,-95.4467
77516,Angleton,Brazoria,Texas,TX,29.1694,-95.4319
77517,Santa Fe,Galveston,Texas,TX,29.3673,-95.1361
77518,Bacliff,Galveston,Texas,TX,29.5055,-94.9893
77519,Batson,Hardin,Texas,TX,30.225,-94.6096
77520,Baytown,Harris,Texas,TX,29.7461,-94.9653
77521,Baytown,Harris,Texas,TX,29.7705,-94.9695
77522,Baytown,Harris,Texas,TX,29.7355,-94.9774
77523,Baytown,Chambers,Texas,TX,29.77,-94.8608
77530,Channelview,Harris,Texas,TX,29.7914,-95.1317
77531,Clute,Brazoria,Texas,TX,29.0325,-95.4026
77532,Crosby,Harris,Texas,TX,29.9249,-95.0578
77533,Daisetta,Liberty,Texas,TX,30.1133,-94.643
77534,Danbury,Brazoria,Texas,TX,29.2291,-95.3435
77535,Dayton,Liberty,Texas,TX,30.0102,-94.8787
77536,Deer Park,Harris,Texas,TX,29.6826,-95.1222
77538,Devers,Liberty,Texas,TX,29.9978,-94.5746
77539,Dickinson,Galveston,Texas,TX,29.4585,-95.0345
77541,Freeport,Brazoria,Texas,TX,29.0357,-95.3379
77542,Freeport,Brazoria,Texas,TX,28.9541,-95.3597
77545,Fresno,Fort Bend,Texas,TX,29.5293,-95.4626
77546,Friendswood,Galveston,Texas,TX,29.5224,-95.1879
77547,Galena Park,Harris,Texas,TX,29.7392,-95.24
77549,Friendswood,Galveston,Texas,TX,29.5294,-95.201
77550,Galveston,Galveston,Texas,TX,29.2983,-94.793
77551,Galveston,Galveston,Texas,TX,29.2766,-94.8303
77552,Galveston,Galveston,Texas,TX,29.2205,-94.9444
77553,Galveston,Galveston,Texas,TX,29.3322,-94.8002
77554,Galveston,Galveston,Texas,TX,29.2243,-94.9637
77555,Galveston,Galveston,Texas,TX,29.3305,-94.8002
77560,Hankamer,Chambers,Texas,TX,29.8752,-94.5938
77561,Hardin,Liberty,Texas,TX,30.151,-94.7338
77562,Highlands,Harris,Texas,TX,29.8296,-95.0393
77563,Hitchcock,Galveston,Texas,TX,29.3398,-94.9926
77564,Hull,Liberty,Texas,TX,30.1463,-94.6424
77565,Kemah,Galveston,Texas,TX,29.5236,-95.0276
77566,Lake Jackson,Brazoria,Texas,TX,29.0393,-95.4401
77568,La Marque,Galveston,Texas,TX,29.3676,-94.9742
77571,La Porte,Harris,Texas,TX,29.6884,-95.0513
77572,La Porte,Harris,Texas,TX,29.6658,-95.0194
77573,League City,Galveston,Texas,TX,29.5173,-95.0963
77574,League City,Galveston,Texas,TX,29.5116,-95.0582
77575,Liberty,Liberty,Texas,TX,30.0946,-94.7378
77577,Liverpool,Brazoria,Texas,TX,29.2667,-95.2889
77578,Manvel,Brazoria,Texas,TX,29.4694,-95.3503
77580,Mont Belvieu,Chambers,Texas,TX,29.8561,-94.8429
77581,Pearland,Brazoria,Texas,TX,29.5617,-95.2721
77582,Raywood,Liberty,Texas,TX,30.0542,-94.6764
77583,Rosharon,Brazoria,Texas,TX,29.4203,-95.4537
77584,Pearland,Brazoria,Texas,TX,29.5405,-95.3208
77585,Saratoga,Hardin,Texas,TX,30.2841,-94.5294
77586,Seabrook,Harris,Texas,TX,29.5832,-95.037
77587,South Houston,Harris,Texas,TX,29.6601,-95.2258
77588,Pearland,Brazoria,Texas,TX,29.5127,-95.2542
77590,Texas City,Galveston,Texas,TX,29.397,-94.9203
77591,Texas City,Galveston,Texas,TX,29.3891,-94.9942
77592,Texas City,Galveston,Texas,TX,29.3305,-94.8002
77597,Wallisville,Chambers,Texas,TX,29.8591,-94.6759
77598,Webster,Harris,Texas,TX,29.5564,-95.144
77611,Bridge City,Orange,Texas,TX,30.0192,-93.8326
77612,Buna,Jasper,Texas,TX,30.4132,-93.9913
77613,China,Jefferson,Texas,TX,30.0108,-94.363
77614,Deweyville,Newton,Texas,TX,30.2894,-93.7488
77615,Evadale,Jasper,Texas,TX,30.3129,-94.0731
77616,Fred,Tyler,Texas,TX,30.5678,-94.18
77617,Gilchrist,Galveston,Texas,TX,29.523,-94.4755
77619,Groves,Jefferson,Texas,TX,29.9448,-93.9152
77622,Hamshire,Jefferson,Texas,TX,29.8668,-94.3187
77623,High Island,Galveston,Texas,TX,29.5472,-94.4267
77624,Hillister,Tyler,Texas,TX,30.675,-94.3534
77625,Kountze,Hardin,Texas,TX,30.3703,-94.3259
77626,Mauriceville,Orange,Texas,TX,30.204,-93.8866
77627,Nederland,Jefferson,Texas,TX,29.9716,-94.0012
77629,Nome,Jefferson,Texas,TX,30.0015,-94.4189
77630,Orange,Orange,Texas,TX,30.0709,-93.8659
77631,Orange,Orange,Texas,TX,30.093,-93.7366
77632,Orange,Orange,Texas,TX,30.1775,-93.8409
77639,Orangefield,Orange,Texas,TX,30.0631,-93.8599
77640,Port Arthur,Jefferson,Texas,TX,29.8709,-93.9643
77641,Port Arthur,Jefferson,Texas,TX,29.8476,-94.1297
77642,Port Arthur,Jefferson,Texas,TX,29.9212,-93.927
77643,Port Arthur,Jefferson,Texas,TX,29.9621,-93.8679
77650,Port Bolivar,Galveston,Texas,TX,29.4266,-94.6861
77651,Port Neches,Jefferson,Texas,TX,29.977,-93.9626
77655,Sabine Pass,Jefferson,Texas,TX,29.7336,-93.8943
77656,Silsbee,Hardin,Texas,TX,30.3244,-94.1907
77657,Lumberton,Hardin,Texas,TX,30.2818,-94.2191
77659,Sour Lake,Hardin,Texas,TX,30.1491,-94.3733
77660,Spurger,Tyler,Texas,TX,30.6387,-94.1663
77661,Stowell,Chambers,Texas,TX,29.7809,-94.39
77662,Vidor,Orange,Texas,TX,30.1502,-94.0008
77663,Village Mills,Hardin,Texas,TX,30.5185,-94.4458
77664,Warren,Tyler,Texas,TX,30.5978,-94.412
77665,Winnie,Chambers,Texas,TX,29.8157,-94.3395
77670,Vidor,Orange,Texas,TX,30.1316,-94.0155
77701,Beaumont,Jefferson,Texas,TX,30.0688,-94.1039
77702,Beaumont,Jefferson,Texas,TX,30.0871,-94.1254
77703,Beaumont,Jefferson,Texas,TX,30.1132,-94.1197
77704,Beaumont,Jefferson,Texas,TX,30.1236,-94.1539
77705,Beaumont,Jefferson,Texas,TX,30.0211,-94.1157
77706,Beaumont,Jefferson,Texas,TX,30.0948,-94.1648
77707,Beaumont,Jefferson,Texas,TX,30.0686,-94.1755
77708,Beaumont,Jefferson,Texas,TX,30.14,-94.1604
77710,Beaumont,Jefferson,Texas,TX,30.086,-94.1018
77713,Beaumont,Jefferson,Texas,TX,30.085,-94.2607
77720,Beaumont,Jefferson,Texas,TX,30.086,-94.1018
77725,Beaumont,Jefferson,Texas,TX,30.086,-94.1018
77726,Beaumont,Jefferson,Texas,TX,30.1118,-94.1901
77801,Bryan,Brazos,Texas,TX,30.6327,-96.3662
77802,Bryan,Brazos,Texas,TX,30.6582,-96.3351
